,LATITUDE,LONGITUDE,SURVEY_YEAR,CPUE,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE
12810,60.31159,-169.32534,1982,3468.0,2.6,4.4
12811,60.31254,-168.67991,2002,75.0,5.4,5.4
12812,60.31308,-173.395,1982,2132.0,1.0,4.5
12814,60.315,-167.99333,1979,203.0,10.0,10.4
12815,60.31617,-170.68442,1991,11860.0,0.2,9.0
12816,60.31659,-176.03442,1985,183.0,1.5,7.6
12817,60.31684,-176.066,1982,600.5,2.6,7.9
12818,60.31684,-174.70808,1986,214.0,-0.4,6.5
12819,60.31692,-174.06165,2002,7676.0,1.7,6.9
12820,60.31713,-173.40205,2007,819.0,0.3,5.2
12821,60.31758,-174.06775,1980,33771.0,-1.0,6.5
12822,60.31773,-169.32908,2017,76.0,4.0,6.7
12823,60.31835,-177.36047,2017,106.5,2.4,10.4
12824,60.31867,-175.38025,1980,25261.0,1.8,6.5
12825,60.31867,-174.7075,1989,2159.0,2.4,8.8
12826,60.31884,-174.7212,2001,5676.5,1.7,7.3
12827,60.3189,-175.38748,1997,10537.0,2.2,9.7
12828,60.31895,-169.3359,1999,2536.5,-1.1,1.4
12829,60.31909,-173.42242,1989,1056.0,3.5,7.0
12830,60.31992,-174.7075,1981,207.0,1.3,8.4
12831,60.32025,-172.07984,1980,2568.0,-0.5,2.5
12832,60.32039,-167.98445,2002,79.0,6.7,6.9
12833,60.32183,-174.12392,1984,5072.0,-1.3,7.0
12834,60.32217,-171.35933,1986,2340.0,-1.3,7.4
12835,60.32224,-176.69382,1996,5739.0,3.2,8.8
12836,60.32228,-169.35325,2009,3332.0,-0.4,2.9
12837,60.3225,-170.61167,1979,2659.0,4.8,10.3
12838,60.32256,-177.36971,2009,652.5,1.0,6.4
12839,60.32257,-177.37906,2001,816.5,0.8,7.7
12840,60.32267,-170.01667,1989,146993.5,2.0,6.7
12841,60.32275,-168.68625,1994,78386.5,1.0,2.8
12842,60.32325,-168.6807,1999,158.0,0.3,0.8
12843,60.3235,-168.67192,1998,322.0,4.8,7.4
12844,60.32358,-167.35525,1990,160.0,5.5,5.2
12845,60.32375,-174.09409,1994,2034.0,-1.2,6.5
12846,60.32375,-167.32817,1988,112.0,5.7,7.5
12847,60.3239,-171.36131,1995,42889.0,-1.5,7.0
12848,60.324,-169.34225,1985,2419.0,1.5,6.2
12849,60.3241,-174.71925,2000,3129.0,1.4,7.7
12850,60.32417,-174.064,1982,535.0,0.5,5.6
12851,60.32419,-171.3694,2000,14690.0,-0.4,5.4
12852,60.32423,-169.3411,2016,77.0,1.2,12.3
12853,60.32425,-177.38974,1997,209.0,2.5,9.3
12854,60.32431,-173.42165,2003,360.0,2.5,7.9
12855,60.32445,-174.70611,2018,449.5,3.2,10.1
12856,60.32447,-176.03964,2011,994.0,1.6,6.4
12857,60.3249,-171.35289,2014,7730.0,-0.6,8.5
12859,60.32494,-177.3715,2006,189.0,1.7,8.3
12860,60.325,-170.62573,2015,303517.0,-1.0,5.9
12861,60.32509,-171.31117,1991,51300.0,-0.5,9.1
12862,60.32514,-177.36619,2015,169.0,2.1,8.7
12863,60.32518,-168.71575,2001,90.0,0.7,1.8
12864,60.32525,-177.39284,1986,289.0,1.8,7.8
12865,60.32525,-175.3845,1993,4179.5,1.8,9.4
12866,60.32528,-169.3329,2006,234.0,-0.8,3.7
12868,60.32543,-174.71722,2016,296.0,1.3,10.6
12869,60.3255,-174.08,1985,10158.0,0.6,6.3
12871,60.32575,-176.76442,1982,273.0,2.1,7.6
12872,60.32575,-176.01875,1990,7664.5,1.4,9.6
12873,60.32575,-168.69692,1984,91.0,0.1,5.1
12874,60.32578,-174.08528,1996,4230.5,1.9,8.0
12875,60.32584,-176.702,1991,9220.5,1.0,9.6
12876,60.32584,-171.31333,1979,192771.5,2.8,9.3
12877,60.32596,-170.65344,2017,14605.0,-0.8,9.8
12878,60.326,-171.37834,2013,2146.5,-1.3,6.0
12879,60.3262,-173.42131,1998,918.0,1.3,7.5
12880,60.32632,-174.70178,2011,180.0,1.1,4.0
12881,60.32636,-171.35565,2015,54570.0,-1.3,6.1
12882,60.32639,-174.71882,2010,13261.0,1.0,9.2
12883,60.3265,-169.35967,1980,2058.0,3.2,4.0
12884,60.32658,-167.98107,2012,94.0,3.5,3.7
12885,60.32666,-177.37375,2008,263.0,0.7,6.7
12886,60.32666,-170.0062,2005,4494.5,-0.5,8.8
12887,60.32667,-176.03442,1986,1326.0,0.8,6.7
12888,60.32675,-172.0631,2015,181.0,-0.6,6.7
12889,60.32676,-172.0637,2005,145.0,-1.3,6.3
12890,60.32694,-168.69082,2013,87.0,4.2,4.7
12891,60.32697,-170.6606,1997,2398.0,-1.1,7.8
12892,60.327,-170.6685,1990,136.0,0.0,7.6
12894,60.32715,-170.05576,1995,34138.0,-0.6,6.5
12895,60.32725,-171.39059,1985,8282.0,-1.4,4.1
12896,60.32725,-169.32736,2007,72.0,0.8,3.7
12898,60.3275,-173.385,1979,8062.5,3.2,7.2
12899,60.3275,-169.30084,1979,1709.0,8.3,8.9
12900,60.32752,-170.6647,2000,14427.5,0.5,5.3
12901,60.32755,-170.6607,2006,1323.0,-1.6,3.6
12902,60.32759,-169.33517,1990,75.0,2.7,5.2
12903,60.32765,-169.31048,1998,794.0,3.6,8.0
12904,60.32778,-170.65155,2010,14651.0,-1.6,6.9
12905,60.32783,-173.37442,1980,11946.0,0.2,5.3
12906,60.32784,-173.42275,1993,857.0,1.2,7.5
12908,60.32792,-172.03917,1990,342.0,-1.1,8.7
12910,60.32811,-170.05372,1998,1351.5,2.8,8.4
12911,60.32812,-177.3696,2003,261.0,2.7,9.2
12912,60.32825,-170.65359,1985,8061.5,-0.5,6.6
12913,60.32827,-170.65965,2009,13295.0,-1.4,5.5
12914,60.32833,-173.42309,1985,329.0,0.7,5.0
12915,60.32835,-167.98877,2013,154.0,3.8,3.7
12916,60.32839,-177.38665,1995,137.0,1.3,8.3
12917,60.3285,-173.37467,1986,987.0,-0.6,7.6
12918,60.32851,-170.67256,2003,2149.0,1.1,6.4
12919,60.32854,-177.35018,2013,781.0,1.5,10.0
12920,60.3286,-171.33798,2016,578.5,1.7,12.5
12921,60.32866,-176.7338,2018,223.0,2.2,9.2
12922,60.32867,-170.63965,2007,14194.5,-1.4,8.7
12923,60.32868,-174.7183,2003,1741.5,1.0,9.0
12924,60.32875,-174.70992,1983,445.0,1.2,9.3
12925,60.32879,-174.0697,2007,820.0,-0.2,7.6
12926,60.32891,-175.38525,2006,449.0,1.3,7.9
12927,60.32892,-176.72775,1989,16107.0,2.1,10.2
12928,60.329,-170.65967,1983,15913.0,-0.5,9.8
12929,60.329,-169.33417,1994,40175.0,-1.3,5.2
12930,60.32902,-169.33349,2012,3350.0,-1.1,5.3
12931,60.32904,-170.0292,2007,3787.0,-1.2,4.7
12932,60.32915,-168.68825,2009,73.0,2.3,2.4
12933,60.32921,-171.3573,1998,20078.0,1.0,9.1
12934,60.32934,-171.36184,1994,57049.0,-2.1,4.7
12935,60.32934,-170.05033,1986,1194.0,-0.8,5.7
12936,60.32941,-176.02373,2013,1673.5,1.0,9.8
12937,60.32943,-175.38922,2012,331.0,0.8,8.0
12938,60.32943,-169.33781,2010,379.5,-0.9,1.0
12939,60.3295,-176.05884,1991,1659.5,0.9,9.8
12940,60.32955,-172.05945,2014,310.5,-0.5,7.9
12941,60.32959,-170.02592,1993,286817.5,2.3,6.1
12942,60.32968,-170.0306,2001,854.0,-1.2,4.1
12943,60.32971,-169.30202,2011,151.0,3.1,4.3
12944,60.32975,-169.32442,1983,80.0,1.7,8.6
12945,60.32976,-170.6642,2001,460.5,-0.8,4.3
12946,60.32981,-177.3853,2000,71.0,0.8,8.1
12947,60.32982,-172.0648,2007,772.0,-1.3,8.3
12948,60.32984,-170.65923,2016,3871.5,1.7,13.7
12949,60.32992,-170.66766,2018,256942.5,2.8,8.6
12950,60.32992,-170.06125,1980,162323.0,1.7,4.3
12951,60.32993,-169.31555,2000,58823.0,1.9,5.8
12952,60.32999,-177.3836,2004,60.0,1.9,10.9
12953,60.33006,-170.00541,2010,644.5,-1.5,6.0
12954,60.33009,-174.08459,1987,2215.0,1.7,9.0
12955,60.3301,-175.38865,2000,8430.0,1.4,8.7
12956,60.33011,-172.06737,2018,897.0,3.4,7.4
12957,60.33017,-174.70747,2014,280.0,1.5,9.5
12958,60.33017,-171.36145,1999,1571.0,-1.6,3.6
12959,60.33025,-176.71725,1981,1973.0,1.7,6.1
12960,60.33025,-176.70542,1983,2178.0,1.4,9.1
12961,60.33025,-175.36296,2003,4155.0,3.3,9.6
12962,60.33037,-176.04829,1998,1817.0,1.9,8.1
12963,60.33052,-170.66416,2011,2934.5,-0.5,4.6
12964,60.33057,-170.0108,2009,381.0,-1.3,4.2
12965,60.33058,-174.07532,2010,47268.0,-0.2,8.7
12966,60.33058,-171.36975,1988,155160.5,-0.7,6.5
12967,60.33062,-174.7033,2008,1117.0,-0.6,5.2
12968,60.33065,-176.04591,2012,6577.5,1.3,8.4
12969,60.33077,-177.38025,1996,76.0,3.1,8.5
12970,60.33083,-176.03575,1994,3258.0,1.7,7.2
12971,60.33083,-176.02873,2018,366.0,2.6,8.9
12972,60.33084,-176.02925,1981,829.0,1.9,5.2
12973,60.33084,-174.05425,1989,1386.0,1.7,8.0
12974,60.33089,-170.02305,2013,500.0,-1.3,5.9
12975,60.33091,-171.35461,2004,70435.0,-0.2,10.2
12976,60.33092,-171.3772,2006,12781.5,-1.6,4.2
12977,60.33092,-169.35592,1993,159262.5,3.0,5.7
12978,60.33099,-173.42865,2002,794.0,2.2,6.7
12979,60.33099,-168.6967,2004,73.0,6.8,7.0
12980,60.331,-177.38825,1981,312.0,2.4,6.0
12981,60.331,-174.06683,1983,144.0,1.3,9.1
12982,60.331,-170.66921,2014,469.0,-0.4,6.5
12983,60.33101,-170.6516,2005,9235.0,-1.2,8.5
12984,60.33109,-177.36367,1989,3201.0,1.7,10.3
12985,60.33111,-174.72752,2017,995.0,1.7,9.5
12986,60.33115,-169.99027,2017,871.0,0.2,7.3
12987,60.33116,-174.71635,2006,579.0,0.8,7.5
12988,60.33117,-175.40508,1989,7695.0,2.6,9.7
12989,60.33117,-168.70275,1990,69.0,5.5,6.4
12990,60.3312,-170.0393,2003,22209.0,1.2,6.0
12991,60.33125,-169.98513,2011,380.0,1.2,4.6
12992,60.33133,-171.35017,1983,34472.0,-0.6,9.0
12993,60.33134,-176.75867,1987,5080.0,1.3,9.5
12994,60.33135,-172.06835,1998,545.0,0.9,9.2
12995,60.33136,-168.67253,2017,75.0,5.1,5.2
12996,60.33142,-175.38084,1994,5607.5,0.3,5.4
12997,60.33142,-172.06783,1992,352.0,-1.1,6.4
12998,60.33142,-172.05092,1994,685.0,-2.0,5.4
12999,60.33143,-170.02356,2012,811.0,-1.3,4.7
13000,60.33148,-175.40171,2007,1969.0,1.0,8.4
13001,60.33153,-174.06985,2005,11916.0,1.2,6.2
13002,60.33153,-170.66203,2012,5052.0,-1.4,4.6
13003,60.33155,-172.0651,2006,68.0,-1.6,2.5
13004,60.33158,-176.02647,2017,349.0,2.7,10.1
13005,60.3316,-171.3535,2002,2892.0,0.8,7.1
13006,60.33162,-176.0251,2014,4322.5,1.9,9.8
13007,60.33162,-167.96269,2010,77.0,0.6,0.5
13008,60.33175,-175.36983,1986,784.0,0.4,6.8
13010,60.33176,-167.31744,1996,84.0,5.9,6.0
13011,60.33188,-172.05691,2017,59042.0,-1.1,8.0
13012,60.33192,-175.42542,1987,4173.0,2.0,9.7
13014,60.33198,-177.40086,2011,13151.5,2.0,7.9
13015,60.332,-174.07029,2014,15033.5,0.8,9.2
13016,60.33209,-174.7155,1992,2826.0,-0.2,9.3
13017,60.33213,-175.38515,2004,2003.0,2.6,10.7
13018,60.3322,-174.07263,2012,431.0,-0.9,6.3
13019,60.33225,-176.07942,1987,5039.0,2.0,9.8
13020,60.33225,-175.38809,1983,3479.5,1.3,8.5
13021,60.33226,-176.72788,1995,4927.5,1.5,8.0
13022,60.33234,-167.38025,1989,82.0,5.8,5.9
13023,60.3324,-172.06321,2011,146.0,-0.4,3.7
13024,60.33243,-170.02205,2015,155.0,0.4,5.9
13025,60.33244,-167.96404,2011,241.0,5.9,6.2
13026,60.33245,-176.72175,2000,19762.0,0.8,8.9
13027,60.33246,-175.39281,2010,1146.5,1.5,9.3
13028,60.33246,-174.06262,1997,1641.0,1.2,7.9
13029,60.33247,-176.71194,2010,4168.5,2.1,9.0
13030,60.3325,-176.02725,1993,891.0,2.0,10.2
13031,60.33258,-174.065,2000,1877.0,1.1,7.7
13032,60.33262,-172.0654,2009,692.0,-0.7,3.1
13033,60.33271,-172.06461,2003,139.0,0.8,7.8
13034,60.33275,-176.74917,1994,1463.0,1.6,6.8
13035,60.33275,-175.38626,2002,2406.0,1.7,9.3
13036,60.33276,-176.02605,2003,2050.5,3.5,9.4
13037,60.33281,-174.06927,2015,1075.0,-0.8,7.2
13038,60.33291,-174.7165,2004,245.5,2.2,11.0
13039,60.33304,-171.3603,2007,31997.0,-1.5,9.0
13040,60.33305,-176.04015,1997,10580.5,2.0,9.4
13041,60.33308,-172.07005,2008,435.0,-1.6,3.1
13042,60.33309,-176.04715,2000,1463.0,1.3,9.2
13043,60.33309,-174.73184,1984,357.0,0.1,9.0
13044,60.33312,-169.33545,2003,70.0,3.4,5.0
13045,60.33313,-174.68843,1998,1352.0,1.6,8.7
13046,60.33316,-168.68585,2000,156.0,2.8,3.6
13047,60.33317,-177.41534,1980,191.0,1.4,6.8
13048,60.33317,-174.68225,1988,22386.0,0.6,6.9
13049,60.33317,-172.043,1985,304.0,-1.1,5.5
13050,60.33317,-168.67525,1982,764.0,2.9,3.4
13051,60.33319,-177.39788,2014,438.5,1.7,10.4
13052,60.33321,-172.06771,1996,221.0,-0.2,7.3
13053,60.33324,-174.72399,1997,7444.0,1.6,9.5
13054,60.33328,-168.65643,2014,78.0,3.7,4.5
13055,60.33333,-174.08797,2017,84797.0,0.4,9.1
13056,60.33333,-169.34059,2013,152.0,1.4,5.9
13057,60.33335,-171.34822,2012,7125.0,-1.6,4.7
13058,60.33335,-170.01988,2014,997.0,-0.3,6.1
13059,60.33349,-173.42426,2001,203.0,1.3,6.2
13060,60.33349,-167.96435,2014,77.0,5.8,5.8
13061,60.3335,-174.10025,1993,1322.5,1.3,7.8
13062,60.33353,-170.0321,2006,4329.0,-1.4,3.2
13063,60.33358,-175.38726,2015,362.0,1.2,7.6
13064,60.33361,-169.33429,1995,184547.0,1.4,3.2
13065,60.33364,-172.06295,2004,1363.0,0.2,9.2
13066,60.33366,-174.71247,2012,2059.0,0.0,7.1
13067,60.33367,-176.00333,1980,87373.0,1.4,6.3
13068,60.33367,-168.66342,1986,73.0,3.2,3.8
13069,60.33368,-168.69145,2007,153.0,2.3,2.5
13070,60.33369,-172.0677,2002,368.0,1.0,6.5
13071,60.33373,-169.30609,2014,1131.0,0.9,4.7
13072,60.33375,-174.728,1985,598.0,1.5,4.9
13073,60.3338,-174.71629,2013,100040.0,0.2,9.8
13074,60.33388,-173.42349,2011,402.0,-0.9,4.3
13075,60.33388,-168.66092,2018,150.0,5.7,6.1
13076,60.33392,-171.36934,1982,6873.0,-0.6,4.6
13077,60.33394,-174.06116,2016,9829.0,1.1,10.8
13078,60.33394,-169.32995,2018,80.0,4.4,6.3
13079,60.33398,-176.72111,2014,2485.0,1.8,10.3
13080,60.33398,-174.0699,2008,187.0,-0.4,4.1
13081,60.33398,-170.64175,2004,1152.0,0.4,8.2
13082,60.334,-170.03625,1983,80652.0,0.3,10.0
13083,60.33407,-176.0183,2002,1989.0,1.9,9.6
13084,60.33407,-167.2794,2016,156.5,6.2,5.7
13087,60.33416,-168.64626,2015,109.0,4.2,5.2
13088,60.33417,-177.4035,1985,597.0,1.1,7.7
13089,60.33417,-174.07767,1981,178473.5,1.5,8.8
13091,60.33419,-174.08445,2001,295942.0,1.5,6.9
13092,60.33424,-176.04208,2015,1738.0,2.1,8.3
13093,60.33425,-170.66325,1993,153827.0,0.9,6.2
13094,60.33432,-175.3869,2008,796.0,0.4,5.6
13095,60.33435,-168.67588,2010,166.0,0.7,1.9
13096,60.33436,-167.9713,2008,74.0,2.7,2.9
13097,60.33442,-170.66859,1992,40641.0,-1.4,6.8
13098,60.33442,-169.3265,1986,77.0,1.2,5.0
13099,60.33443,-169.33379,2004,134.0,4.4,7.7
13100,60.33444,-176.736,2011,3272.0,1.6,7.2
13101,60.33447,-176.02815,2004,1225.0,2.6,11.1
13102,60.3345,-175.39858,1984,2784.5,0.7,9.1
13104,60.33451,-167.98005,2009,75.0,4.1,4.5
13105,60.33455,-167.27427,2014,251.0,6.2,6.2
13106,60.33458,-176.7012,2007,1650.0,1.5,9.3
13107,60.33458,-170.65129,2013,220.0,-1.5,6.2
13108,60.33459,-171.35617,1993,309150.0,0.1,6.4
13109,60.33459,-170.664,1994,91047.0,-2.0,5.3
13110,60.33459,-168.0115,1988,100.0,5.6,5.6
13111,60.3346,-169.32632,1997,152.0,0.3,7.1
13112,60.33464,-174.06246,2004,748.0,1.6,10.5
13113,60.33474,-170.03915,2008,798.0,-1.3,4.8
13114,60.33475,-176.0323,2009,462.0,1.4,6.8
13115,60.33481,-175.39895,2009,1613.0,1.1,6.2
13116,60.33481,-170.02456,1999,11783.0,-1.5,3.5
13117,60.33485,-176.03643,1995,4120.5,1.1,8.3
13118,60.33485,-172.0614,1999,64.0,-1.5,3.7
13119,60.33485,-170.68107,1995,45268.0,-1.4,7.2
13120,60.33486,-167.2711,2012,90.0,4.2,4.4
13121,60.3349,-168.67442,2012,95.0,-0.1,5.3
13122,60.33492,-171.37467,1992,59994.0,-1.5,6.8
13123,60.33493,-168.66351,2011,82.0,4.0,5.0
13124,60.335,-171.36509,1984,20769.5,-1.3,6.3
13125,60.335,-167.26856,2013,290.0,4.7,4.6
13126,60.33508,-176.05716,2005,1334.0,3.0,7.8
13127,60.33509,-171.38865,2009,46351.0,-1.5,5.7
13128,60.3351,-176.03135,2008,346.0,0.7,5.8
13129,60.33511,-170.03125,1997,7103.0,-0.3,7.2
13130,60.33515,-176.71491,2008,743.0,0.9,6.1
13131,60.33517,-177.39117,1984,990.0,2.5,8.7
13132,60.33519,-172.06416,2013,311.0,-1.5,6.4
13133,60.33522,-176.70873,1997,6514.5,2.0,9.3
13134,60.33524,-169.33451,2005,74.0,0.3,4.0
13135,60.33534,-172.06425,1993,1124.0,0.4,6.3
13136,60.33539,-175.37754,2014,2267.0,1.7,9.8
13137,60.3354,-167.25825,2006,70.0,2.4,2.3
13138,60.33541,-176.71736,2002,5433.5,1.5,9.2
13139,60.33541,-176.7064,2003,4328.0,2.3,9.3
13140,60.33543,-171.32998,1997,9405.0,-1.2,8.2
13141,60.33545,-177.39841,2010,964.0,2.0,9.0
13142,60.3355,-173.39125,1988,837.5,0.4,6.5
13143,60.33563,-176.75698,2012,2709.0,1.1,8.5
13144,60.33573,-176.05329,2016,1133.5,1.7,9.8
13145,60.33584,-171.35495,2005,9325.0,-1.4,8.6
13146,60.33584,-170.01574,2016,226.0,1.3,10.1
13147,60.33589,-174.7276,2005,293.0,2.0,9.2
13148,60.33595,-167.26081,2008,79.0,3.4,3.4
13149,60.33597,-168.65914,1995,245.0,4.2,4.6
13150,60.33598,-170.0324,2000,25155.5,0.6,5.9
13151,60.336,-174.0685,2011,247.0,0.6,5.2
13152,60.33603,-175.37853,1996,14464.5,3.7,8.6
13153,60.33606,-170.02491,2018,32644.0,3.2,7.5
13154,60.33607,-168.67435,1997,84.0,4.1,4.5
13155,60.33608,-177.36542,1983,69.0,1.8,8.6
13156,60.33608,-169.333,1981,19087.0,3.2,4.2
13157,60.33609,-177.3845,1992,2030.0,1.6,9.1
13158,60.33617,-174.71659,2015,572.5,0.7,7.1
13159,60.33617,-174.71295,2009,316.0,0.8,5.2
13160,60.33617,-169.96167,1982,8192.0,1.8,5.4
13161,60.33622,-176.71753,2013,361.5,1.2,9.9
13162,60.33626,-175.39711,1998,6227.5,1.5,8.3
13163,60.33628,-171.3684,2003,43627.0,2.1,8.5
13164,60.33629,-176.02534,2010,1525.5,1.8,9.6
13165,60.33633,-176.03225,1992,5359.0,1.6,9.0
13166,60.3364,-171.35636,2010,66517.0,-1.5,7.3
13167,60.33642,-172.0577,2012,151.0,-1.4,5.5
13168,60.33644,-175.38778,1995,64607.5,0.5,8.2
13169,60.33646,-174.0719,2006,1735.0,-0.9,7.3
13170,60.33652,-172.07186,1997,182.5,-1.0,7.4
13171,60.33656,-174.06525,2003,3317.0,1.4,8.9
13172,60.33658,-177.38967,1990,1677.5,0.8,10.0
13173,60.33663,-170.05305,1996,1280.0,0.8,7.4
13174,60.33667,-176.71484,1992,4445.0,1.8,9.2
13176,60.33667,-168.67517,1993,35889.0,1.4,5.0
13177,60.33673,-172.05441,2016,151.0,0.4,11.7
13178,60.33675,-171.37675,1987,147267.0,0.1,7.7
13179,60.337,-175.38058,1992,7182.0,0.8,9.0
13180,60.33701,-176.7167,2009,1350.0,1.2,6.6
13181,60.33704,-176.71216,2004,945.5,2.0,10.9
13182,60.33717,-174.075,1986,885.0,-0.6,6.6
13183,60.33717,-172.07775,1984,99.0,-1.5,7.0
13184,60.33723,-177.39396,1998,771.0,2.5,8.2
13185,60.33732,-170.67818,1996,13848.0,-0.2,7.6
13186,60.33733,-170.03734,1981,8678.5,2.1,4.9
13187,60.33738,-168.6606,2006,74.0,1.4,1.5
13188,60.33739,-171.35628,1996,1874.5,-0.4,7.5
13189,60.33739,-167.27595,1998,70.0,5.9,6.3
13190,60.3374,-171.35315,2008,10409.0,-1.6,5.3
13191,60.3374,-169.34235,2008,144.0,0.2,4.6
13192,60.33743,-176.03466,2006,938.0,1.6,8.2
13193,60.33744,-174.70681,1996,39998.0,3.2,8.6
13194,60.33745,-175.38624,2013,202.0,0.6,10.0
13195,60.3375,-170.63765,2008,2571.0,-1.5,5.3
13196,60.33769,-176.03425,2007,650.5,1.2,9.4
13197,60.33784,-170.69425,1980,35924.0,-0.9,4.5
13198,60.33792,-174.06217,1988,33612.0,-1.3,8.2
13199,60.33797,-176.73027,1998,2062.0,2.4,9.2
13200,60.338,-174.76292,1993,1542.0,1.7,9.0
13201,60.338,-168.67148,2016,75.0,3.0,3.1
13202,60.33803,-169.28442,2015,438.0,1.4,5.0
13203,60.33804,-176.72215,2001,6432.0,1.4,7.3
13204,60.33809,-175.38459,1988,7121.0,0.8,8.0
13205,60.33841,-172.05641,2001,520.0,-0.8,4.0
13206,60.33842,-168.68884,1981,136.0,4.5,4.5
13207,60.3385,-177.39134,1988,2778.0,1.8,7.0
13208,60.3385,-176.04783,1984,785.0,2.0,9.4
13209,60.3385,-176.01742,1989,20563.5,2.5,9.9
13210,60.33859,-174.07474,2013,376.5,-1.1,9.5
13211,60.33871,-174.07707,2018,269213.0,3.3,8.4
13212,60.33882,-176.719,2006,3150.0,1.9,8.0
13213,60.339,-172.07584,1989,158.0,1.4,6.3
13214,60.33904,-174.08104,1998,1653.0,1.6,8.7
13215,60.33909,-174.0699,2009,622.0,0.5,5.7
13216,60.33916,-176.71246,2016,147.0,1.5,10.7
13217,60.33917,-172.03167,1979,4558.0,2.3,6.9
13218,60.33917,-170.03442,1988,44597.0,1.2,6.7
13219,60.33925,-174.685,1980,98.0,1.5,6.6
13220,60.33928,-177.41275,2005,81.0,1.9,9.3
13221,60.33939,-172.0657,2010,220.0,-1.5,7.7
13222,60.33942,-177.38092,1993,886.0,1.7,10.2
13223,60.33945,-176.72002,2015,72.0,2.3,8.7
13224,60.33951,-176.03076,2001,1299.0,2.2,6.9
13225,60.3396,-171.32929,2018,38288.0,2.5,8.6
13226,60.33967,-170.65142,1982,516.0,-0.7,5.9
13227,60.33975,-176.71542,1993,4072.0,1.5,9.4
13228,60.33975,-170.66775,1981,101312.0,1.3,5.2
13229,60.33984,-176.75125,1980,1357.0,0.9,7.0
13230,60.33984,-170.66215,1998,214110.0,2.2,8.5
13231,60.33992,-171.39408,1990,4927.5,-0.8,9.0
13232,60.33998,-169.33586,2002,71.0,2.7,5.4
13233,60.33999,-171.34534,2017,224264.5,-1.0,8.9
13234,60.34,-170.0345,1985,2971.0,-1.2,5.2
13235,60.34,-170.00917,1979,101.0,6.4,10.0
13236,60.34009,-170.66716,2002,626.0,0.9,7.2
13237,60.34017,-170.69392,1989,4192.0,1.3,7.0
13238,60.34042,-175.38334,1985,978.0,1.2,7.0
13239,60.34042,-170.00917,1984,4157.0,-1.4,6.8
13240,60.34059,-176.04425,1999,867.0,1.0,7.3
13241,60.34075,-170.63192,1986,27858.0,-1.5,6.5
13242,60.34084,-174.04417,1979,1448480.0,1.7,7.6
13243,60.34092,-174.72725,1987,3030.0,1.9,9.1
13244,60.34094,-170.65295,1999,8467.0,-1.6,3.7
13245,60.34142,-171.36842,1989,14618.0,0.7,6.9
13246,60.34144,-175.38641,2005,583.0,2.5,7.7
13247,60.34152,-174.72046,2007,327.5,0.5,8.3
13248,60.34158,-176.72942,1985,1282.0,1.0,8.1
13249,60.34159,-175.36534,1981,75.0,1.3,8.6
13250,60.34172,-174.0616,1999,2577.0,-0.3,7.0
13251,60.34192,-172.05375,1981,391.0,0.7,3.6
13252,60.34198,-171.35697,2011,4494.0,-0.6,2.6
13253,60.34201,-175.38435,2011,1742.0,1.6,5.8
13254,60.34215,-170.0509,2002,221.0,1.6,7.4
13255,60.34225,-174.72459,1982,532.5,1.3,7.5
13256,60.34242,-170.08192,1987,208682.0,0.9,7.0
13257,60.3425,-176.72234,1984,1270.5,2.2,9.6
13258,60.34254,-176.71457,2017,893.5,2.6,10.7
13259,60.34259,-176.02459,1983,6716.0,1.3,9.1
13260,60.34273,-174.71301,2002,1342.0,1.7,7.9
13261,60.34325,-176.69584,1986,1388.0,1.3,6.9
13262,60.34367,-172.04142,1983,239.0,-1.0,9.6
13263,60.34376,-175.37376,2016,986.0,1.4,10.2
13264,60.34401,-176.7848,1999,2191.0,0.2,6.6
13265,60.34417,-168.62167,1979,26758.0,8.1,8.4
13266,60.34421,-172.05582,1995,724.5,-1.3,7.0
13267,60.34467,-177.38883,1994,901.5,1.4,6.6
13268,60.34492,-169.33592,1984,71.0,-0.9,6.6
13269,60.345,-173.4075,1984,401.0,0.0,6.7
13270,60.345,-173.375,1983,1597.5,1.4,8.8
13271,60.34571,-177.37687,2016,69.0,1.5,10.1
13272,60.34617,-176.7228,2005,1843.0,2.5,7.7
13273,60.34626,-172.0638,2000,71.0,-0.1,7.4
13274,60.34644,-174.7294,1995,8953.0,-0.3,7.8
13275,60.34664,-175.37653,2017,493.0,1.9,9.9
13276,60.34681,-167.99241,2001,82.0,1.6,2.4
13278,60.34692,-176.03192,1996,5693.0,2.8,8.1
13279,60.34702,-167.307,2005,218.0,4.9,4.9
13280,60.34734,-171.37992,1980,95102.0,-0.3,4.8
13281,60.34809,-170.67692,1988,142904.0,0.4,6.2
13282,60.34867,-171.34275,1981,6339.0,0.9,5.1
13283,60.34868,-174.69725,1999,976.0,0.5,7.1
13284,60.34872,-175.39445,1999,318.5,0.7,7.3
13286,60.34883,-177.38492,1991,1605.0,0.8,10.2
13287,60.34978,-175.3764,2001,261.0,2.2,7.2
13288,60.34992,-172.05117,1986,153.0,-1.5,6.1
13290,60.35128,-177.36495,2007,133.0,1.6,10.2
13291,60.35167,-172.05167,1978,836.0,0.4,6.6
13292,60.35241,-175.39697,2018,1180.0,2.9,9.6
13293,60.35582,-171.31765,2001,9708.0,0.3,5.4
13294,60.35618,-177.37275,2012,1539.0,0.7,7.4
13295,60.36442,-174.69859,1990,923.0,-0.1,7.4
13297,60.37725,-172.16825,1982,351.0,-1.0,4.1
